sentence1_id	sentence2_id	sentence1	sentence2	similarity_score
0	21	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Earlier today, Ken Detzner, Florida's Secretary of State, announced that the state was doing a recount via machine.	0.7371414569788612
0	22	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	This recount applies to races across the state.	0.484672012826195
0	23	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	The recount will also apply to the Senate race between Republican Governor Rick Scott and Democratic Senator, Bill Nelson.	0.7749442047352204
0	24	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Since margins came in at under .5 percent in all three instances, all votes will be recounted by machine.	0.4161450022511417
0	25	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	This part of the process has to be wrapped up by Thursday, at 3 pm Additionally, if races come within a .25 percent margin, those votes trigger a recount by hand.	0.504293895297451
0	26	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Georgia and Arizona are also fighting to get every vote counted, with particular attention on Stacey Abrams, who has yet to concede to former Secretary of State Brian Kemp in Georgia's battle for governor.	0.651158131135162
0	27	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	It's also a big deal on a symbolic level, as President Donald Trump seems to think not every vote matters, as shown by his snark on Twitter: "You mean they are just now finding votes in Florida and Georgia - but the Election was on Tuesday?	0.6275067679162021
0	28	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	 Florida began the first full, statewide vote recount in its history on Saturday after authorities found that tallies submitted by its 67 counties left the contests for Senate, governor and agriculture commissioner too close to call.	0.7404190059314715
0	29	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Recounts were also ordered in a State Senate race and two contests for the State House, a measure of the slender margins in the nation's largest swing state that have left two of the most closely watched races in the country still undecided, four days after the midterm elections.	0.6415665165841347
0	30	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	The sight of grim-faced candidates, shouting protesters outside the Broward County elections office and lawyers flown in from Washington evoked memories of Florida's hotly contested recount over the 2000 presidential election between George W Bush and Al Gore and capped off one of the most bitterly divisive midterm election seasons in years.	0.636456114014436
0	31	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	In Arizona, Kyrsten Sinema, the Democratic candidate in the state's uncalled Senate race, expanded her lead on Friday to 20,203 votes over Martha McSally, the Republican contender - and thousands of ballots were still to be counted.	0.6765200154477498
0	32	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Mr Scott, who has filed lawsuits against elections officials in Broward and Palm Beach Counties over the handling of ballots, made it clear he was not expecting to relinquish the seat he claimed on Tuesday night and suggested the latest results filed on Saturday had reconfirmed it.	0.8222856198553927
0	33	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Daniel A Smith, chairman of the political science department at the University of Florida, said 41,000 Floridians requested mail-in ballots from overseas, so elections supervisors were simply inundated with ballots to count after Election Day.	0.7591978202399332
0	34	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Mr Scott claimed fraud in Broward County even though the state was monitoring Dr Snipes's office during the election.	0.7908340824651532
0	35	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	The odds that Mr Gillum, who trails by 0.41 percentage points, and even Mr Nelson, who is behind by about 0.15 percentage points, will find themselves on top after a recount seem low, according to veterans of Florida's presidential recount in 2000.	0.5604732222127495
0	36	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Marc Elias, Mr Nelson's lawyer, has maintained that a machine error might still account for fewer votes for Mr Nelson - an issue that would only be caught in a manual recount.	0.6193766501237405
0	37	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	 Florida has ordered a machine recount of votes for state governor and senator following last week's closely fought mid-term elections, officials say.	0.7845122064754833
0	38	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Mr Detzner has ordered that all 67 Florida counties complete machine recounts for the Senate and gubernatorial races by 15:00 local time on Thursday.	0.6838488415887696
0	39	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	In the race for Florida's Senate seat, unofficial results revealed a gap of just 0.15% between the votes for incumbent Democrat Bill Nelson and Mr Scott.	0.7166827274122625
0	40	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Mr Scott, who claimed victory on Tuesday, is suing officials over an election recount, while Mr Nelson is suing over uncounted ballots - and there have also been a number of protests outside the elections office.	0.7985403048951412
0	41	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Mr Nelson responded to the legal action in a statement on Sunday, saying his rival, the state's outgoing governor, was making "false and panicked" voter fraud claims because he was afraid of losing.	0.7439816341648111
0	42	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Mr Trump told reporters on Friday, before leaving for Paris to commemorate the 100th anniversary of the end of World War One, that he believed that Mr Scott had clearly won the election.	0.4218393223854946
0	43	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	The president said he would send his lawyers to Florida "to expose the fraud", calling the Nelson campaign's recount lawyer Marc Elias an election stealer.	0.7814768704702146
0	44	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Mr Kemp declared victory on Wednesday with a narrow lead but campaign officials for Ms Abrams have started a legal challenge to ensure all votes are counted.	0.7199799385707593
0	45	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	 Florida's Senate and governor's races have gone to a recount that will decide two key offices in the largest US swing state, setting off outcries from Republicans led by President Donald Trump and Rick Scott, the state's governor now vying to be a US Senator.	0.745325203097309
0	46	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	In the Senate race, the unofficial count had Republican Scott leading incumbent Democrat Bill Nelson by about 12,600 votes among roughly 8.2 million votes cast in the Nov 6 election.	0.7187132020917488
0	47	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Election workers on Saturday evening started a mad dash to recount by machine the millions of votes, in a task that some thought would be impossible to finish by the mandated deadline of 3 pm on Nov 15.	0.5575345170946093
0	48	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Scott's "own Republican officials in Florida said there is no fraud," Senate Democratic Leader Chuck Schumer said on CNN Sunday.	0.7860111658665119
0	49	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Scott declared victory on election night, but slow vote-counting in Democrat-leaning Broward and Palm Beach counties narrowed the race to within the margin that dictates a recount.	0.7266328480036464
0	50	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Trump, Scott and other Republicans have attempted to sow doubt about the process and raise suspicions about electoral officials, especially Broward County's election supervisor Brenda Snipes, who oversaw the vote in the state's second-most populous county, which includes Fort Lauderdale and Coral Springs.	0.8098760887951357
0	51	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	The 2000 presidential election was decided when the US Supreme Court halted a Florida recount and made Republican George W Bush the winner over Democrat Al Gore.	0.6170850268390495
0	52	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	In addition to more sophisticated voting technology, the Florida Election Reform Act of 2001 created a mechanism to automatically trigger a recount within a certain threshold.	0.66246807717107
0	53	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	The race for Florida's agriculture commissioner will go to a recount as well, with Democrat Nikki Fried now edging Republican Matt Caldwell by about 5,300 votes.	0.6996541218832135
0	54	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	 Florida Republican Senate candidate Rick Scott insisted Monday he "won the election" while accusing incumbent Democratic Sen. Bill Nelson of trying to "steal" the race from him, amid chaotic recounts in the sunshine state's Senate and gubernatorial races.	0.794113811061834
0	55	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Over the weekend, Florida's secretary of state Ken Detzner announced there would be recounts in both the Senate race and the governor's race, noting that unofficial results in both races fell within the margin that by law triggers a recount.	0.6909112062421627
0	56	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Scott, who is Florida's outgoing Republican governor, filed two bombshell lawsuits against election officials in two Democratic strongholds in Florida-Broward County and Palm Beach County-flagging them for engaging in potentially "rampant fraud."	0.8525427122949623
0	57	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	In the Florida governor's race, Republican candidate Ron DeSantis was announced the winner by the end of Election Day, with his Democratic opponent Andrew Gillum conceding on the night of the election.	0.667602274188539
0	58	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Both Scott and DeSantis led their races after the midterms on Tuesday, but as the days went on, and more votes were counted, those leads had all but disappeared.	0.6180149174906546
0	59	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	"The Florida Election should be called in favor of Rick Scott and Ron DeSantis in that large numbers of new ballots showed up out of nowhere, and many ballots are missing or forged.	0.7584978366285213
0	60	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	In Georgia's gubernatorial race, Republican Brian Kemp declared victory, though his Democratic opponent Stacey Abrams refused to concede and filed a federal lawsuit in an effort to force a runoff election.	0.778365610196488
0	61	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	And in Arizona, the race to replace Sen. Jeff Flake, R-Ariz., has yet to be settled, as Democratic candidate Rep. Kyrsten Sinema increased her advantage over Republican candidate Rep. Martha McSally by more than 32,000 votes as of Sunday.	0.6893093040780514
0	62	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	"Kyrsten has now expanded her overall lead to 32,640 or 1.52 percent, meaning McSally would have to win the remainder of Maricopa ballots by 22 percent to take the lead in this race," Sinema spokesman Andrew Piatt said in a statement.	0.5393158259030315
0	63	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	 Florida authorities on Saturday ordered a statewide recount in the contentious races for US Senate and governor, amid tit-for-tat accusations of fraud from the candidates - plunging the state once again into election uncertainty.	0.7876356364286039
0	64	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	State law triggers a machine recount if the difference in a race is within 0.5 percent.	0.4909156486755819
0	65	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	After the cut-off, the Senate race between outgoing Republican governor Rick Scott and incumbent Democrat Bill Nelson was super close: Scott's lead stood at just 12,562 votes out of nearly 8.2 million cast, a margin of just 0.15 percent.	0.7254598362196703
0	66	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	In the governor's race, the latest unofficial results on the Florida division of elections website show Republican Ron DeSantis, who was backed by Donald Trump, leading Democratic candidate Andrew Gillum by just 33,684 votes out of more than 8.2 million cast, or a margin of 0.41 percent.	0.7005689366633305
0	67	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	In a statement, Detzner said the results of the machine recount would be due on November 15 at 3:00 pm (2000 GMT).	0.3978864871460246
0	68	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	With Florida's developments raising partisan tensions to fresh highs, Trump on Friday alleged a major corruption scandal was brewing.	0.7139476827869657
0	69	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	"Bad things are going on in Broward Country, really bad things," Trump added, referring to a Democrat-heavy county where officials were slowly counting votes including absentee and provisional ballots.	0.704976812703535
0	70	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	On Saturday, he urged Florida's sheriffs to "watch for any violations during the recount process as outlined in Florida law."	0.7908032949926564
0	71	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Those recounts were halted by the US Supreme Court, and Bush defeated Gore by 537 votes in Florida to win the presidency.	0.6566202737667481
0	72	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	 Florida election officials ordered statewide ballot recounts Saturday as ferocious battles over vote tallies left Senate and governor's races there in doubt.	0.7546139379410306
0	73	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Unofficial vote totals submitted today at noon gave Republican Ron DeSantis a 0.4 percent edge over Democrat Andrew Gillum in the governor's race, triggering an automatic machine recount under state law.	0.7322790797406924
0	74	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	Rick Scott's advantage over incumbent Sen. Bill Nelson in the fight for a seat in the US Senate was just 0.15 percent - 12,562 votes out of nearly 8.2 million cast.	0.7003714064194355
0	75	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	If the machine recount yields a margin of victory less than 0.25 percent, state law requires Florida to conduct a hand recount that could take weeks.	0.6311677979974775
0	76	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	In a statement issued shortly after the provisional totals were released, Scott urged Nelson to concede.	0.5672807501468924
0	77	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	"Bill Nelson's lawyer Marc Elias has previously stated that margins smaller than ours are 'insurmountable,'" Scott's campaign said.	0.6295856942670071
0	78	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	As news of the recount broke, Trump weighed in on Twitter.	0.5570767010212876
1	0	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	 Rick Scott's campaign filed a handful of lawsuits seeking to give law enforcement custody of election equipment and prevent certain ballots from being included in official results.	0.8696738973230822
1	1	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	1.000021153668058
1	2	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	He also alleged Susan Bucher, the supervisor of elections in Palm Beach County, had run afoul of state law by duplicating and damaging certain ballots.	0.855799736265908
1	3	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	In a separate suit against Snipes, Scott's campaign asked a judge to block Broward County from counting any of the ballots it didn't include in the unofficial results it submitted to the Florida Department of State by noon Saturday, a deadline set by state law.	0.8304467521666083
1	4	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	Florida accepts vote-by-mail ballots until 7 pm on Election Day and the county may not have them all counted by Saturday's deadline.	0.7247421884094365
1	5	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	"If Rick Scott wanted to make sure every legal ballot is counted, he would not be suing to try and stop voters from having their legal ballot counted as intended," the campaign said in a statement.	0.760019500645285
1	6	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	"In suing to seize ballots and impound voting machines, Rick Scott is doing his best to impersonate Latin American dictators who have overthrown Democracies in Venezuela and Cuba," Penalosa said.	0.5623683319136035
1	7	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	In a televised statement in front of the governor's mansion Thursday evening, Scott suggested there was "rampant fraud" in Broward and Palm Beach counties and asked the Florida Department of Law Enforcement to investigate.	0.7372311856597662
1	8	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	The state law enforcement agency said Friday it wasn't investigating any allegations of fraud, but Scott continued to insist in a television interview on Fox News Sunday that such fraud existed.	0.6727039581819554
1	9	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	 The two marquee races in Florida remain so tight they are officially headed toward a recount, the state secretary of state, Ken Detzner-an appointee of current Florida governor and Republican Senate candidate Rick Scott-announced Saturday.	0.7402971275005257
1	10	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	As the state begins its second tally, the original count in the Senate race gives Scott an ever-so-slim 12,500-vote lead of 8 million votes cast over Democratic incumbent Sen. Bill Nelson.	0.7352757724729599
1	11	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	The recounts seemed inevitable as the races tightened in the aftermath of Tuesday's vote and became a certainty after the noon deadline Saturday for county election supervisors to submit their results passed with both races within the 0.5 percent margin that legally mandates a recount.	0.6052738534854143
1	12	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	In the governor's race, which stands at a 0.4 percent margin, a legally required machine recount will be undertaken.	0.5980041501898086
1	13	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	In the Senate race, because it's closer than 0.25 percent, an additional hand recount is required by law of votes that were not initially counted by the voting machines for whatever reason.	0.5813491265726043
1	14	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	The machine recount must be completed by Thursday at 5 pm "In Broward and Palm Beach counties Saturday morning, attorneys from both parties quibbled over ballots in which the intent or eligibility of the voter was in doubt as the minutes ticked toward a noon deadline," the Washington Post reports.	0.7547262804291677
1	15	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	The Florida Department of State has sent monitors to Broward County, which had tallied more than 700,000 votes as of Thursday afternoon, stemming from a lawsuit over the county's mishandling of 2016 congressional race ballots.	0.8280027354339836
1	16	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	Further complicating matters in the Senate race is a potential ballot design flaw that may have caused tens of thousands of voters to skip over the Senate contest in Broward County, which was buried underneath the ballot instructions.	0.710204416551278
1	17	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	Roughly 10,000 fewer people voted in Broward County in the Senate race than for the commissioner of agriculture or the chief financial officer race, which is unusual.	0.6228502308149473
1	18	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	 Andrew Gillum, the mayor of Tallahassee and Democratic nominee for Florida governor, has withdrawn his Election Day concession to opponent and hero to racists, Ron DeSantis.	0.7677012474887306
1	19	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	"I am replacing my words of concession with an uncompromised and unapologetic call we count every single vote," Gillum announced on Twitter Saturday, as well as in a press conference.	0.31836828077575774
1	20	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	Florida is doing a recount of votes.	0.7280022093909793
1	21	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	Earlier today, Ken Detzner, Florida's Secretary of State, announced that the state was doing a recount via machine.	0.7484304239405901
1	22	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	This recount applies to races across the state.	0.5275891137571307
1	23	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	The recount will also apply to the Senate race between Republican Governor Rick Scott and Democratic Senator, Bill Nelson.	0.7132734916303889
1	24	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	Since margins came in at under .5 percent in all three instances, all votes will be recounted by machine.	0.39452052638080204
1	25	Scott accused Brenda Snipes, the supervisor of elections in Broward County, of violating state law by refusing to provide information to his campaign about the number of outstanding ballots.	This part of the process has to be wrapped up by Thursday, at 3 pm Additionally, if races come within a .25 percent margin, those votes trigger a recount by hand.	0.4803086378524313
